,Date image,no-data: 0,non-water: 1,water: 2
0,1987_12_01_training_r11,0,500000,0
1,1988_01_01_training_r11,0,169341,282537
2,1988_02_01_training_r11,0,17209,440453
3,1988_03_01_training_r11,0,94830,359546
4,1988_04_01_training_r11,0,1176,445726
5,1988_05_01_training_r11,0,500000,0
6,1988_06_01_training_r11,0,21398,372488
7,1988_07_01_training_r11,0,500000,0
8,1988_08_01_training_r11,0,500000,0
9,1988_09_01_training_r11,0,15450,236406
10,1988_10_01_training_r11,0,393585,76974
11,1988_11_01_training_r11,0,442938,45939
12,1988_12_01_training_r11,0,500000,0
13,1989_01_01_training_r11,0,163273,289246
14,1989_02_01_training_r11,0,90288,363167
15,1989_03_01_training_r11,0,1704,451093
16,1989_04_01_training_r11,0,298130,146119
17,1989_05_01_training_r11,0,500000,0
18,1989_06_01_training_r11,0,500000,0
19,1989_07_01_training_r11,0,500000,0
20,1989_08_01_training_r11,0,500000,0
21,1989_09_01_training_r11,0,500000,0
22,1989_10_01_training_r11,0,90732,255019
23,1989_11_01_training_r11,0,60950,356740
24,1989_12_01_training_r11,0,257140,197533
25,1990_01_01_training_r11,0,166832,277765
26,1990_02_01_training_r11,0,11892,437305
27,1990_03_01_training_r11,0,500000,0
28,1990_04_01_training_r11,0,499496,504
29,1990_05_01_training_r11,0,178421,269387
30,1990_06_01_training_r11,0,500000,0
31,1990_07_01_training_r11,0,500000,0
32,1990_08_01_training_r11,0,59192,291826
33,1990_09_01_training_r11,0,425713,47433
34,1990_10_01_training_r11,0,500000,0
35,1990_11_01_training_r11,0,500000,0
36,1990_12_01_training_r11,0,188488,259243
37,1991_01_01_training_r11,0,55564,400228
38,1991_02_01_training_r11,0,499846,13
39,1991_03_01_training_r11,0,83215,371219
40,1991_04_01_training_r11,0,500000,0
41,1991_05_01_training_r11,0,500000,0
42,1991_06_01_training_r11,0,500000,0
43,1991_07_01_training_r11,0,160054,107994
44,1991_08_01_training_r11,0,500000,0
45,1991_09_01_training_r11,0,500000,0
46,1991_10_01_training_r11,0,206870,189023
47,1991_11_01_training_r11,0,16458,411644
48,1991_12_01_training_r11,0,74325,372549
49,1992_01_01_training_r11,0,172398,281753
50,1992_02_01_training_r11,0,500000,0
51,1992_03_01_training_r11,0,30024,420333
52,1992_04_01_training_r11,0,181982,259722
53,1992_05_01_training_r11,0,500000,0
54,1992_06_01_training_r11,0,500000,0
55,1992_07_01_training_r11,0,500000,0
56,1992_08_01_training_r11,0,500000,0
57,1992_09_01_training_r11,0,500000,0
58,1992_10_01_training_r11,0,500000,0
59,1992_11_01_training_r11,0,17202,420019
60,1992_12_01_training_r11,0,346180,109364
61,1993_01_01_training_r11,0,393952,74813
62,1993_02_01_training_r11,0,500000,0
63,1993_03_01_training_r11,0,500000,0
64,1993_04_01_training_r11,0,500000,0
65,1993_05_01_training_r11,0,474691,10893
66,1993_06_01_training_r11,0,500000,0
67,1993_07_01_training_r11,0,82740,178053
68,1993_08_01_training_r11,0,278318,57106
69,1993_09_01_training_r11,0,500000,0
70,1993_10_01_training_r11,0,27554,385758
71,1993_11_01_training_r11,0,231637,254769
72,1993_12_01_training_r11,0,500000,0
73,1994_01_01_training_r11,0,500000,0
74,1994_02_01_training_r11,0,500000,0
75,1994_03_01_training_r11,0,500000,0
76,1994_04_01_training_r11,0,500000,0
77,1994_05_01_training_r11,0,500000,0
78,1994_06_01_training_r11,0,500000,0
79,1994_07_01_training_r11,0,500000,0
80,1994_08_01_training_r11,0,500000,0
81,1994_09_01_training_r11,0,500000,0
82,1994_10_01_training_r11,0,10600,381254
83,1994_11_01_training_r11,0,26737,412617
84,1994_12_01_training_r11,0,11950,431876
85,1995_01_01_training_r11,0,215436,224174
86,1995_02_01_training_r11,0,461684,38300
87,1995_03_01_training_r11,0,1383,450267
88,1995_04_01_training_r11,0,322449,122095
89,1995_05_01_training_r11,0,500000,0
90,1995_06_01_training_r11,0,500000,0
91,1995_07_01_training_r11,0,500000,0
92,1995_08_01_training_r11,0,500000,0
93,1995_09_01_training_r11,0,500000,0
94,1995_10_01_training_r11,0,500000,0
95,1995_11_01_training_r11,0,500000,0
96,1995_12_01_training_r11,0,500000,0
97,1996_01_01_training_r11,0,500000,0
98,1996_02_01_training_r11,0,500000,0
99,1996_03_01_training_r11,0,500000,0
100,1996_04_01_training_r11,0,500000,0
101,1996_05_01_training_r11,0,500000,0
102,1996_06_01_training_r11,0,500000,0
103,1996_07_01_training_r11,0,500000,0
104,1996_08_01_training_r11,0,500000,0
105,1996_09_01_training_r11,0,500000,0
106,1996_10_01_training_r11,0,500000,0
107,1996_11_01_training_r11,0,500000,0
108,1996_12_01_training_r11,0,500000,0
109,1997_01_01_training_r11,0,500000,0
110,1997_02_01_training_r11,0,500000,0
111,1997_03_01_training_r11,0,500000,0
112,1997_04_01_training_r11,0,500000,0
113,1997_05_01_training_r11,0,500000,0
114,1997_06_01_training_r11,0,500000,0
115,1997_07_01_training_r11,0,500000,0
116,1997_08_01_training_r11,0,500000,0
117,1997_09_01_training_r11,0,500000,0
118,1997_10_01_training_r11,0,500000,0
119,1997_11_01_training_r11,0,500000,0
120,1997_12_01_training_r11,0,500000,0
121,1998_01_01_training_r11,0,500000,0
122,1998_02_01_training_r11,0,500000,0
123,1998_03_01_training_r11,0,500000,0
124,1998_04_01_training_r11,0,500000,0
125,1998_05_01_training_r11,0,500000,0
126,1998_06_01_training_r11,0,500000,0
127,1998_07_01_training_r11,0,500000,0
128,1998_08_01_training_r11,0,500000,0
129,1998_09_01_training_r11,0,500000,0
130,1998_10_01_training_r11,0,500000,0
131,1998_11_01_training_r11,0,500000,0
132,1998_12_01_training_r11,0,500000,0
133,1999_01_01_training_r11,0,500000,0
134,1999_02_01_training_r11,0,500000,0
135,1999_03_01_training_r11,0,500000,0
136,1999_04_01_training_r11,0,500000,0
137,1999_05_01_training_r11,0,500000,0
138,1999_06_01_training_r11,0,500000,0
139,1999_07_01_training_r11,0,500000,0
140,1999_08_01_training_r11,0,439870,10160
141,1999_09_01_training_r11,0,64383,232498
142,1999_10_01_training_r11,0,48639,327371
143,1999_11_01_training_r11,0,20813,392232
144,1999_12_01_training_r11,0,106591,319699
145,2000_01_01_training_r11,0,37627,413905
146,2000_02_01_training_r11,0,69892,385806
147,2000_03_01_training_r11,0,415210,59555
148,2000_04_01_training_r11,0,500000,0
149,2000_05_01_training_r11,0,500000,0
150,2000_06_01_training_r11,0,34513,347639
151,2000_07_01_training_r11,0,500000,0
152,2000_08_01_training_r11,0,66961,177497
153,2000_09_01_training_r11,0,255612,88393
154,2000_10_01_training_r11,0,28799,357307
155,2000_11_01_training_r11,0,310249,134975
156,2000_12_01_training_r11,0,35528,412477
157,2001_01_01_training_r11,0,217066,235401
158,2001_02_01_training_r11,0,500000,0
159,2001_03_01_training_r11,0,21722,431892
160,2001_04_01_training_r11,0,23366,423736
